0 1 0.737684 0.544697 0.402696 0.298198 0.221504 0.164565 0.122691 0.0920063 0.0694165 0.0524255 0.0397228 0.0302653 0.0231243 0.0175084 0.0129517 0.0090949 0.0057214 0.00270874 1e-06 
1 -1906.63 -1907.62 -1908.63 -1905.82 -1906.22 -1906.56 -1915.82 -1910.28 -1923.85 -1942.34 -1932.94 -1931.5 -1975.89 -1907.47 -1972.06 -1977.13 -1949.58 -2105.78 -2013.24 -1978.36 
1 -1905.86 -1905.77 -1906.38 -1913.36 -1909.49 -1907.35 -1907.62 -1917.75 -1912.49 -1949.58 -1976.32 -1945.84 -1956.2 -1915.82 -2093.02 -1941.06 -1972.06 -2013.24 -1978.36 -2105.78 
1 -1908.27 -1905.79 -1905.77 -1906.32 -1907.31 -1907.02 -1917.75 -1910.12 -1938.31 -1930.25 -1905.84 -1953.77 -1906.92 -1995.88 -1976.32 -1969.3 -2057.86 -2013.24 -2093.02 -1978.36 
1 -1906.2 -1908.4 -1907.77 -1907.02 -1908.18 -1907.64 -1905.77 -1911.22 -1906.91 -1983.45 -1930.61 -1917.75 -1953.58 -2013.24 -1958.73 -2093.02 -1978.36 -2041.79 -1967.08 -2294.3 
1 -1911.22 -1905.77 -1908.4 -1912.85 -1912.56 -1906.91 -1907.77 -1919.84 -1905.91 -1917.75 -1988.86 -1967.08 -1954.43 -1969.95 -1963.89 -1945.17 -1978.36 -2117.39 -1985.23 -2013.24 
1 -1908.15 -1905.91 -1912.53 -1906.41 -1912.85 -1912.56 -1905.99 -1910.85 -1906.3 -1922.38 -1972.02 -1978.36 -1906.94 -2008.27 -1948.59 -1973.81 -1925.33 -1985.23 -2050.57 -1932.65 
1 -1906.94 -1906.2 -1905.91 -1907.58 -1907.42 -1912.56 -1909.18 -1906.15 -1911.1 -1931.11 -1944.11 -1985.23 -1956.65 -1948.59 -1912.53 -1973.81 -1966.28 -1940.02 -2019.47 -2142.93 
1 -1906.49 -1907.58 -1907.75 -1906.18 -1905.91 -1912.56 -1906.11 -1906.15 -1913.71 -2019.93 -1910.21 -1944.49 -1973.81 -2003.09 -1946.61 -1921.43 -1933.27 -1939.05 -2127.07 -2044.35 
1 -1906.18 -1906.07 -1912.56 -1907.92 -1910.46 -1906.15 -1939.05 -1906.14 -1913.61 -1933.27 -1907.58 -1944.49 -1916.26 -1973.81 -1911.43 -2125.16 -1975.07 -1922.41 -2044.35 -2110.39 
1 -1905.83 -1906.52 -1906.07 -1909.46 -1906.15 -1912.57 -1911.01 -1906.17 -1923.23 -1979.47 -1922.82 -1958.98 -1952.58 -1944.49 -1912.56 -1973.81 -1912.37 -2071.44 -2031.22 -2113.62 
1 -1905.92 -1906.17 -1908.34 -1912.57 -1907.37 -1906.07 -1917.84 -1912.56 -1914.5 -1908.82 -1912.37 -1906.15 -1977.7 -2031.22 -1979.47 -2040.4 -1951.26 -2103.27 -2010.05 -1973.81 
1 -1906.07 -1906.95 -1906.17 -1907.37 -1907.76 -1907.04 -1911.27 -1921.19 -1905.69 -1907.25 -1957.16 -1922.17 -1912.65 -2031.22 -1908.54 -1944.06 -1946.51 -2103.27 -1978.72 -2010.05 
1 -1905.69 -1906.55 -1906.17 -1910.04 -1906.7 -1906.02 -1909.23 -1914.62 -1908.64 -1921.19 -1907.37 -1908.84 -1954.75 -1953.78 -1906.72 -2070.53 -2031.22 -1946.51 -1911.94 -2044.36 
1 -1906.7 -1906.41 -1906.17 -1908.97 -1912.58 -1914.62 -1913.29 -1910.34 -1911.88 -1908.64 -1946.51 -1954.75 -1907.51 -1907.37 -1939.18 -1908.84 -1987.11 -1991.82 -2044.36 -2033.06 
1 -1905.69 -1910.06 -1908.87 -1911.01 -1908.68 -1906.16 -1907.47 -1905.82 -1922.93 -1914.38 -1908.97 -1965.94 -1946.51 -1926.97 -1987.11 -1991.82 -1965.4 -2048.04 -1939.18 -2050.85 
1 -1905.96 -1905.82 -1908.87 -1911.01 -1907.36 -1906.16 -1908.68 -1910.24 -1907.93 -1926.97 -1908 -1918.97 -1908.74 -1960.08 -2048.04 -1979.89 -2060.08 -1972.5 -1965.4 -1964.93 
1 -1907.28 -1908.74 -1907.36 -1908 -1908.68 -1908.77 -1913.5 -1911.01 -1910.24 -1906.34 -1916.23 -1972.5 -1925.78 -2105.6 -1926.97 -1927.66 -1985.61 -1964.93 -2077.85 -2048.04 
